vendor/halo2-proofs-patched/src/dev/gates.rs	278
vendor/halo2-proofs-patched/src/dev/graph.rs	189
vendor/halo2-proofs-patched/src/dev/graph/layout.rs	320
vendor/halo2-proofs-patched/src/dev/metadata.rs	175
vendor/halo2-proofs-patched/src/dev/tfp.rs	478
vendor/halo2-proofs-patched/src/dev/util.rs	161
vendor/halo2-proofs-patched/src/helpers.rs	16
vendor/halo2-proofs-patched/src/lib.rs	20
vendor/halo2-proofs-patched/src/multicore.rs	116
vendor/halo2-proofs-patched/src/plonk.rs	175
vendor/halo2-proofs-patched/src/plonk/assigned.rs	666
vendor/halo2-proofs-patched/src/plonk/circuit.rs	1542
vendor/halo2-proofs-patched/src/plonk/circuit/compress_selectors.rs	351
vendor/halo2-proofs-patched/src/plonk/error.rs	145
vendor/halo2-proofs-patched/src/plonk/keygen.rs	337
vendor/halo2-proofs-patched/src/plonk/lookup.rs	72
vendor/halo2-proofs-patched/src/plonk/lookup/prover.rs	647
vendor/halo2-proofs-patched/src/plonk/lookup/verifier.rs	209
vendor/halo2-proofs-patched/src/plonk/permutation.rs	84
vendor/halo2-proofs-patched/src/plonk/permutation/keygen.rs	212
vendor/halo2-proofs-patched/src/plonk/permutation/prover.rs	434
vendor/halo2-proofs-patched/src/plonk/permutation/verifier.rs	241
vendor/halo2-proofs-patched/src/plonk/prover.rs	786
vendor/halo2-proofs-patched/src/plonk/vanishing.rs	11
vendor/halo2-proofs-patched/src/plonk/vanishing/prover.rs	172
vendor/halo2-proofs-patched/src/plonk/vanishing/verifier.rs	139
vendor/halo2-proofs-patched/src/plonk/verifier.rs	347
vendor/halo2-proofs-patched/src/plonk/verifier/batch.rs	124
vendor/halo2-proofs-patched/src/poly.rs	363
vendor/halo2-proofs-patched/src/poly/commitment.rs	379
vendor/halo2-proofs-patched/src/poly/commitment/msm.rs	220
vendor/halo2-proofs-patched/src/poly/commitment/prover.rs	166
vendor/halo2-proofs-patched/src/poly/commitment/verifier.rs	171
vendor/halo2-proofs-patched/src/poly/domain.rs	607
vendor/halo2-proofs-patched/src/poly/evaluator.rs	663
vendor/halo2-proofs-patched/src/poly/multiopen.rs	628
vendor/halo2-proofs-patched/src/poly/multiopen/prover.rs	159
vendor/halo2-proofs-patched/src/poly/multiopen/verifier.rs	149
vendor/halo2-proofs-patched/src/transcript.rs	318
vendor/halo2-proofs-patched/tests/plonk_api.rs	986
vendor/halo2-proofs-patched/tests/plonk_api_proof.bin	27
vendor/nova-snark-patched/.cargo-ok	0
vendor/nova-snark-patched/.cargo_vcs_info.json	5
vendor/nova-snark-patched/.clippy.toml	1
vendor/nova-snark-patched/.github/workflows/rust.yml	140
vendor/nova-snark-patched/.gitignore	10
vendor/nova-snark-patched/CODE_OF_CONDUCT.md	9
vendor/nova-snark-patched/Cargo.toml	234
vendor/nova-snark-patched/Cargo.toml.orig	98
vendor/nova-snark-patched/LICENSE	21
vendor/nova-snark-patched/README.md	176
vendor/nova-snark-patched/SECURITY.md	41
vendor/nova-snark-patched/SUPPORT.md	10
vendor/nova-snark-patched/ZKF_PATCH.md	8
vendor/nova-snark-patched/benches/commit.rs	250
vendor/nova-snark-patched/benches/compressed-snark.rs	161
vendor/nova-snark-patched/benches/ppsnark.rs	91
vendor/nova-snark-patched/benches/recursive-snark.rs	107
vendor/nova-snark-patched/benches/sha256.rs	169
vendor/nova-snark-patched/benches/sumcheckeq.rs	152
vendor/nova-snark-patched/examples/and.rs	314
vendor/nova-snark-patched/examples/hashchain.rs	207
vendor/nova-snark-patched/examples/minroot.rs	276
vendor/nova-snark-patched/examples/ppot_prune.rs	608
vendor/nova-snark-patched/examples/ptau_test_setup.rs	101
vendor/nova-snark-patched/rustfmt.toml	3
vendor/nova-snark-patched/src/constants.rs	13
vendor/nova-snark-patched/src/digest.rs	175
vendor/nova-snark-patched/src/errors.rs	91
vendor/nova-snark-patched/src/frontend/constraint_system.rs	427
vendor/nova-snark-patched/src/frontend/gadgets/boolean.rs	742
vendor/nova-snark-patched/src/frontend/gadgets/mod.rs	23
vendor/nova-snark-patched/src/frontend/gadgets/multieq.rs	128
vendor/nova-snark-patched/src/frontend/gadgets/num.rs	552
vendor/nova-snark-patched/src/frontend/gadgets/poseidon/circuit2.rs	558
vendor/nova-snark-patched/src/frontend/gadgets/poseidon/circuit2_witness.rs	237
vendor/nova-snark-patched/src/frontend/gadgets/poseidon/hash_type.rs	109
vendor/nova-snark-patched/src/frontend/gadgets/poseidon/matrix.rs	322
vendor/nova-snark-patched/src/frontend/gadgets/poseidon/mds.rs	183
vendor/nova-snark-patched/src/frontend/gadgets/poseidon/mod.rs	82
vendor/nova-snark-patched/src/frontend/gadgets/poseidon/poseidon_inner.rs	487
vendor/nova-snark-patched/src/frontend/gadgets/poseidon/preprocessing.rs	175
vendor/nova-snark-patched/src/frontend/gadgets/poseidon/round_constants.rs	167
vendor/nova-snark-patched/src/frontend/gadgets/poseidon/round_numbers.rs	91
vendor/nova-snark-patched/src/frontend/gadgets/poseidon/serde_impl.rs	238
vendor/nova-snark-patched/src/frontend/gadgets/poseidon/sponge/api.rs	317
vendor/nova-snark-patched/src/frontend/gadgets/poseidon/sponge/circuit.rs	223
vendor/nova-snark-patched/src/frontend/gadgets/poseidon/sponge/mod.rs	3
vendor/nova-snark-patched/src/frontend/gadgets/poseidon/sponge/vanilla.rs	417
vendor/nova-snark-patched/src/frontend/gadgets/sha256.rs	254
vendor/nova-snark-patched/src/frontend/gadgets/uint32.rs	321
vendor/nova-snark-patched/src/frontend/lc.rs	388
vendor/nova-snark-patched/src/frontend/mod.rs	86
vendor/nova-snark-patched/src/frontend/r1cs.rs	140
vendor/nova-snark-patched/src/frontend/shape_cs.rs	108
vendor/nova-snark-patched/src/frontend/solver.rs	8
vendor/nova-snark-patched/src/frontend/test_shape_cs.rs	321
vendor/nova-snark-patched/src/frontend/util_cs/mod.rs	4
vendor/nova-snark-patched/src/frontend/util_cs/test_cs.rs	222
vendor/nova-snark-patched/src/frontend/util_cs/witness_cs.rs	175
vendor/nova-snark-patched/src/gadgets/ecc.rs	1389
vendor/nova-snark-patched/src/gadgets/mod.rs	10
vendor/nova-snark-patched/src/gadgets/nonnative/bignat.rs	1039
vendor/nova-snark-patched/src/gadgets/nonnative/mod.rs	38
vendor/nova-snark-patched/src/gadgets/nonnative/util.rs	349
vendor/nova-snark-patched/src/gadgets/utils.rs	552
vendor/nova-snark-patched/src/lib.rs	37
vendor/nova-snark-patched/src/neutron/circuit/mod.rs	443
vendor/nova-snark-patched/src/neutron/circuit/nifs.rs	160
vendor/nova-snark-patched/src/neutron/circuit/r1cs.rs	45
